,load_vm_pu,load_va_deg,gen_va_deg,load_gen_va_deg,va_degree
29,0.983640625,0.9794375,0.984375,0.9790666666666666,0.9796324786324786
30,0.983640625,0.979921875,0.98475,0.9796,0.9801282051282051
31,0.983640625,0.98025,0.985,0.98,0.9804786324786324
32,0.983640625,0.980609375,0.985625,0.9804444444444445,0.9808888888888889
33,0.983640625,0.980984375,0.986,0.9807111111111111,0.9812222222222222
34,0.983640625,0.981328125,0.98625,0.9811111111111112,0.9815811965811966
35,0.983640625,0.98159375,0.986375,0.9816444444444444,0.9819401709401709
36,0.983640625,0.981921875,0.98675,0.9819333333333333,0.9822564102564103
37,0.983640625,0.98221875,0.987,0.9822888888888889,0.9825726495726496
38,0.983640625,0.982453125,0.987,0.9826222222222222,0.9828290598290599
39,0.983640625,0.98275,0.987125,0.9830666666666666,0.9831709401709402
40,0.983640625,0.98303125,0.987375,0.9834444444444445,0.9834871794871795
41,0.983640625,0.983265625,0.9875,0.9836666666666667,0.9837094017094017
42,0.983640625,0.9835,0.98775,0.9839111111111111,0.983948717948718
43,0.983640625,0.983734375,0.988125,0.9841111111111112,0.9841794871794872
44,0.983640625,0.984015625,0.988375,0.9842888888888889,0.9844188034188034
45,0.983640625,0.984125,0.9885,0.9844,0.9845299145299146
46,0.983640625,0.984359375,0.9885,0.9846444444444444,0.9847521367521368
47,0.983640625,0.98459375,0.98875,0.9848222222222223,0.984965811965812
48,0.983640625,0.984796875,0.988875,0.9850666666666666,0.9851794871794872
49,0.983640625,0.984890625,0.988875,0.9852666666666666,0.9853076923076923
50,0.983640625,0.985109375,0.988875,0.9854666666666667,0.9855042735042735
51,0.983640625,0.98528125,0.988875,0.9856666666666667,0.9856752136752137
52,0.983640625,0.985453125,0.988875,0.9858,0.9858205128205129
53,0.983640625,0.985609375,0.989,0.9859777777777777,0.9859829059829059
54,0.983640625,0.98578125,0.989,0.9861555555555556,0.9861452991452991
55,0.983640625,0.986,0.989,0.9862888888888889,0.9863162393162394
56,0.983640625,0.986171875,0.989125,0.9865777777777778,0.9865299145299146
57,0.983640625,0.9863125,0.989125,0.9867777777777778,0.9866837606837607
58,0.983640625,0.986375,0.9895,0.9868888888888889,0.9867863247863248
59,0.983640625,0.986546875,0.989625,0.9870888888888889,0.986965811965812
60,0.983640625,0.98671875,0.98975,0.9872222222222222,0.9871196581196581
61,0.983640625,0.986953125,0.989875,0.9874,0.9873247863247864
62,0.983640625,0.987109375,0.99,0.9876,0.9874957264957265
63,0.983640625,0.98734375,0.99025,0.9877777777777778,0.9877094017094017
64,0.983640625,0.98753125,0.99025,0.9878666666666667,0.9878461538461538
65,0.983640625,0.987734375,0.990375,0.9880444444444444,0.9880341880341881
66,0.983640625,0.987875,0.990375,0.9882,0.9881709401709402
67,0.983640625,0.98809375,0.990375,0.9883111111111111,0.9883333333333333
68,0.983640625,0.9881875,0.9905,0.9884666666666667,0.9884529914529915
69,0.983640625,0.988234375,0.9905,0.9886222222222222,0.9885384615384616
70,0.983640625,0.98834375,0.99075,0.9887777777777778,0.9886752136752137
71,0.983640625,0.988453125,0.99075,0.9889777777777777,0.9888119658119658
72,0.983640625,0.98853125,0.99075,0.9891777777777778,0.9889316239316239
73,0.983640625,0.9886875,0.99075,0.9892666666666666,0.989051282051282
74,0.983640625,0.988953125,0.99075,0.9893111111111111,0.9892136752136752
75,0.983640625,0.9890625,0.990875,0.9894444444444445,0.9893333333333333
76,0.983640625,0.989203125,0.990875,0.9895777777777778,0.9894615384615385
77,0.983640625,0.98925,0.991,0.9897111111111111,0.9895470085470085
78,0.983640625,0.98940625,0.991,0.9898,0.9896666666666667
79,0.983640625,0.9895625,0.991125,0.9899777777777777,0.9898290598290598
80,0.983640625,0.989640625,0.991125,0.9901111111111112,0.9899230769230769
81,0.983640625,0.989703125,0.991125,0.9901555555555556,0.9899743589743589
82,0.983640625,0.989765625,0.991125,0.9902444444444445,0.990042735042735
83,0.983640625,0.989890625,0.991125,0.9903777777777778,0.9901623931623932
84,0.983640625,0.989953125,0.991125,0.9904888888888889,0.9902393162393163
85,0.983640625,0.990078125,0.991125,0.9905111111111111,0.9903162393162394
86,0.983640625,0.990203125,0.991125,0.9905555555555555,0.9904017094017094
87,0.983640625,0.990328125,0.99125,0.9907333333333334,0.9905470085470085
88,0.993328125,0.990484375,0.99125,0.9908444444444444,0.9906752136752137
89,0.995609375,0.99059375,0.9915,0.9909777777777777,0.9908034188034188
90,0.997421875,0.990640625,0.9915,0.9910222222222222,0.9908461538461538
91,0.997546875,0.990703125,0.9915,0.9911333333333333,0.9909230769230769
92,0.997578125,0.990875,0.9915,0.9912222222222222,0.991051282051282
93,0.997609375,0.990921875,0.9915,0.9913111111111111,0.9911111111111112
94,0.997625,0.991046875,0.9915,0.9914,0.9912136752136752
95,0.997640625,0.991140625,0.9915,0.9915333333333334,0.9913162393162394
96,0.997671875,0.991234375,0.9915,0.9916,0.9913931623931624
97,0.999265625,0.99128125,0.9915,0.9917111111111111,0.9914615384615385
98,0.999265625,0.99140625,0.9915,0.9918222222222223,0.9915726495726496
99,0.999265625,0.991546875,0.9915,0.9918888888888889,0.9916752136752137
